,COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate
165510,Croatia,NOV2021,November 2021,2021,11,November,Total combustible fuels,567.99904,7,5254.227707
165537,Cyprus,NOV2021,November 2021,2021,11,November,Total combustible fuels,303.898583,7,4156.826556
165565,Czech Republic,NOV2021,November 2021,2021,11,November,Coal,3407.359051,8,31132.094595
165590,Denmark,NOV2021,November 2021,2021,11,November,Nuclear,0.0,6,0.0
165593,Denmark,NOV2021,November 2021,2021,11,November,Oil,34.623144,9,255.534192
165664,Finland,NOV2021,November 2021,2021,11,November,Low carbon,5589.86158,26,59864.582086
165705,Germany,NOV2021,November 2021,2021,11,November,Not specified,135.371549,13,1574.76295
165716,Germany,NOV2021,November 2021,2021,11,November,Others,1153.253854,24,12555.160723
165759,Hungary,NOV2021,November 2021,2021,11,November,Not specified,11.083333,13,132.999996
165913,Japan,NOV2021,November 2021,2021,11,November,Other renewables,0.0,5,0.0
166009,Lithuania,NOV2021,November 2021,2021,11,November,Final consumption,1005.915223,20,11710.938366
166045,Malta,NOV2021,November 2021,2021,11,November,Wind,0.0,2,0.0
166118,Netherlands,NOV2021,November 2021,2021,11,November,Electricity trade,365.795,21,-252.953
166183,Norway,NOV2021,November 2021,2021,11,November,Other renewables,0.0,5,0.0
166206,OECD Americas,NOV2021,November 2021,2021,11,November,Hydro,62052.72508,1,782268.455874
166283,OECD Europe,NOV2021,November 2021,2021,11,November,Others,7130.412714,24,78515.759153
166370,Republic of Turkiye,NOV2021,November 2021,2021,11,November,Solar,828.475121,3,13547.276061
166428,Serbia,NOV2021,November 2021,2021,11,November,Total combustible fuels,2259.414068,7,22799.362748
166566,Switzerland,NOV2021,November 2021,2021,11,November,Natural gas,45.706698,10,541.508172
166586,United Kingdom,NOV2021,November 2021,2021,11,November,Solar,476.426743,3,12550.630235
166587,United Kingdom,NOV2021,November 2021,2021,11,November,Geothermal,0.0,4,0.0
166600,United Kingdom,NOV2021,November 2021,2021,11,November,Electricity supplied,28051.090929,17,315494.263783
166624,United States,NOV2021,November 2021,2021,11,November,Net electricity production,321981.500763,14,4207717.500361
166633,United States,NOV2021,November 2021,2021,11,November,Non-renewables,248148.136442,23,3320634.07786
166660,Argentina,DEC2021,December 2021,2021,12,December,Non-renewables,10220.282354,23,108960.109232
166705,Austria,DEC2021,December 2021,2021,12,December,Net electricity production,5727.295798,14,67234.130288
166706,Austria,DEC2021,December 2021,2021,12,December,Total imports,2780.993666,15,26436.192769
166715,Austria,DEC2021,December 2021,2021,12,December,Others,156.954566,24,1432.706493
166731,Belgium,DEC2021,December 2021,2021,12,December,Not specified,30.051001,13,351.63807
166755,Brazil,DEC2021,December 2021,2021,12,December,Natural gas,7194.462301,10,84426.157095
166764,Brazil,DEC2021,December 2021,2021,12,December,Distribution losses,0.0,19,0.0
166814,Canada,DEC2021,December 2021,2021,12,December,Total imports,1414.766145,15,13016.571981
166840,Chile,DEC2021,December 2021,2021,12,December,Net electricity production,7608.037796,14,85571.160395
166860,Colombia,DEC2021,December 2021,2021,12,December,Total combustible fuels,1985.621073,7,22487.155456
166874,Colombia,DEC2021,December 2021,2021,12,December,Electricity trade,-82.155234,21,-457.492574
166904,Croatia,DEC2021,December 2021,2021,12,December,Other renewables,0.0,5,0.0
166946,Cyprus,DEC2021,December 2021,2021,12,December,Final consumption,0.0,20,0.0
167028,Estonia,DEC2021,December 2021,2021,12,December,Electricity trade,-97.884471,21,-2628.736432
167085,France,DEC2021,December 2021,2021,12,December,Others,706.736144,24,8277.040834
167087,France,DEC2021,December 2021,2021,12,December,Low carbon,42720.38711,26,487351.735951
167198,Iceland,DEC2021,December 2021,2021,12,December,Wind,0.737889,2,6.083086
167243,India,DEC2021,December 2021,2021,12,December,Final consumption,0.0,20,0.0
167293,Italy,DEC2021,December 2021,2021,12,December,Total exports,600.202056,16,3770.269251
167385,Latvia,DEC2021,December 2021,2021,12,December,Fossil fuels,298.787079,27,1957.537277
167461,Malta,DEC2021,December 2021,2021,12,December,Renewables,12.078687,22,237.073837
167480,Mexico,DEC2021,December 2021,2021,12,December,Net electricity production,26824.160181,14,346958.243762
167501,Netherlands,DEC2021,December 2021,2021,12,December,Coal,2260.286827,8,16868.101607
167539,New Zealand,DEC2021,December 2021,2021,12,December,Distribution losses,214.662274,19,2741.484702
167747,Portugal,DEC2021,December 2021,2021,12,December,Combustible renewables,315.98658,11,3873.652938
167842,Serbia,DEC2021,December 2021,2021,12,December,Other renewables aggregated,19.9204,25,224.336766
167912,Spain,DEC2021,December 2021,2021,12,December,Net electricity production,23925.491223,14,263072.229072
167934,Sweden,DEC2021,December 2021,2021,12,December,Oil,30.905482,9,213.524099
167960,Switzerland,DEC2021,December 2021,2021,12,December,Coal,0.0,8,0.0
167991,United Kingdom,DEC2021,December 2021,2021,12,December,Other combustible non-renewables,618.046809,12,7138.40914
168003,United Kingdom,DEC2021,December 2021,2021,12,December,Others,813.814809,24,9079.186007
168038,Argentina,JAN2022,January 2022,2022,1,January,Total combustible fuels,9994.980902,7,91536.894631
168046,Argentina,JAN2022,January 2022,2022,1,January,Non-renewables,10798.727296,23,96813.168722
168102,Belgium,JAN2022,January 2022,2022,1,January,Oil,40.54497,9,212.297391
168110,Belgium,JAN2022,January 2022,2022,1,January,Electricity supplied,8183.652905,17,84349.282459
168144,Bulgaria,JAN2022,January 2022,2022,1,January,Coal,1890.547463,8,18760.858118
168223,Colombia,JAN2022,January 2022,2022,1,January,Renewables,4920.66953,22,65484.517485
168243,Costa Rica,JAN2022,January 2022,2022,1,January,Non-renewables,2.712121,23,94.205109
168286,Czech Republic,JAN2022,January 2022,2022,1,January,Solar,64.225292,3,2453.513182
168312,Denmark,JAN2022,January 2022,2022,1,January,Total combustible fuels,1519.327969,7,12366.901574
168348,Estonia,JAN2022,January 2022,2022,1,January,Non-renewables,374.06285,23,3708.050714
168428,Germany,JAN2022,January 2022,2022,1,January,Low carbon,25823.935987,26,283742.328405
168507,Iceland,JAN2022,January 2022,2022,1,January,Geothermal,519.369467,4,5799.765061
168562,Italy,JAN2022,January 2022,2022,1,January,Wind,2556.905566,2,20461.274962
168578,Italy,JAN2022,January 2022,2022,1,January,Final consumption,25967.582418,20,299667.287717
168623,Korea,JAN2022,January 2022,2022,1,January,Used for pumped storage,428.488618,18,4883.146581
168665,Lithuania,JAN2022,January 2022,2022,1,January,Electricity supplied,1318.190123,17,12922.498444
168669,Lithuania,JAN2022,January 2022,2022,1,January,Electricity trade,-853.711198,21,-8567.634605
168809,Norway,JAN2022,January 2022,2022,1,January,Not specified,31.915667,13,382.988004
168825,OECD Americas,JAN2022,January 2022,2022,1,January,Wind,44949.425723,2,505964.927369
168930,Poland,JAN2022,January 2022,2022,1,January,Solar,97.642983,3,8235.536901
168960,Portugal,JAN2022,January 2022,2022,1,January,Combustible renewables,352.478218,11,3900.510078
168962,Portugal,JAN2022,January 2022,2022,1,January,Net electricity production,4462.318196,14,48755.357748
169002,Romania,JAN2022,January 2022,2022,1,January,Solar,77.884768,3,1773.142842
169085,Spain,JAN2022,January 2022,2022,1,January,Wind,5418.022675,2,61174.633837
169086,Spain,JAN2022,January 2022,2022,1,January,Solar,1766.396349,3,32816.269966
169102,Spain,JAN2022,January 2022,2022,1,January,Final consumption,21018.40069,20,231626.452039
169104,Spain,JAN2022,January 2022,2022,1,January,Renewables,10082.916679,22,122253.966264
169120,Sweden,JAN2022,January 2022,2022,1,January,Net electricity production,17420.899523,14,172616.716778
169151,Switzerland,JAN2022,January 2022,2022,1,January,Renewables,3010.96337,22,39812.561322
169193,United States,JAN2022,January 2022,2022,1,January,Not specified,298.805009,13,2858.600752
169202,United States,JAN2022,January 2022,2022,1,January,Renewables,82280.484941,22,975828.837692
169279,Belgium,FEB2022,February 2022,2022,2,February,Other combustible non-renewables,85.481432,12,1075.248162
169313,Bulgaria,FEB2022,February 2022,2022,2,February,Hydro,276.27922,1,3734.014532
169346,Canada,FEB2022,February 2022,2022,2,February,Other combustible non-renewables,10.565692,12,125.230401
169403,Costa Rica,FEB2022,February 2022,2022,2,February,Hydro,538.517306,1,9361.373581
169497,Denmark,FEB2022,February 2022,2022,2,February,Distribution losses,273.852406,19,2902.616177
169517,Estonia,FEB2022,February 2022,2022,2,February,Total exports,369.031777,16,6172.531503
169520,Estonia,FEB2022,February 2022,2022,2,February,Final consumption,645.301838,20,6859.222386
169526,Estonia,FEB2022,February 2022,2022,2,February,Low carbon,193.508084,26,2557.737767
169531,Finland,FEB2022,February 2022,2022,2,February,Nuclear,1881.218982,6,24222.819643
169550,Finland,FEB2022,February 2022,2022,2,February,Low carbon,5302.940951,26,63408.873751
169555,France,FEB2022,February 2022,2022,2,February,Geothermal,7.971701,4,95.660412
169614,Greece,FEB2022,February 2022,2022,2,February,Net electricity production,3625.434965,14,49426.364383
169680,Iceland,FEB2022,February 2022,2022,2,February,Hydro,1049.226433,1,13940.171089
169726,Ireland,FEB2022,February 2022,2022,2,February,Used for pumped storage,44.022651,18,442.149051
169756,Italy,FEB2022,February 2022,2022,2,February,Non-renewables,14749.957256,23,175960.949976
169773,Japan,FEB2022,February 2022,2022,2,February,Net electricity production,89629.828019,14,1001003.256275
169793,Korea,FEB2022,February 2022,2022,2,February,Combustible renewables,724.291396,11,9565.622328
169831,Lithuania,FEB2022,February 2022,2022,2,February,Total combustible fuels,89.216847,7,1628.261209
169853,Luxembourg,FEB2022,February 2022,2022,2,February,Solar,6.317753,3,214.794102
169948,New Zealand,FEB2022,February 2022,2022,2,February,Net electricity production,3118.366486,14,42536.651155
170133,Portugal,FEB2022,February 2022,2022,2,February,Oil,89.800459,9,1197.163424
170141,Portugal,FEB2022,February 2022,2022,2,February,Used for pumped storage,261.439025,18,2970.899763
170153,Republic of Turkiye,FEB2022,February 2022,2022,2,February,Solar,797.96158,3,15220.537346
170166,Republic of Turkiye,FEB2022,February 2022,2022,2,February,Distribution losses,2378.841045,19,30452.040659
170177,Romania,FEB2022,February 2022,2022,2,February,Solar,108.229483,3,1773.142842
170217,Slovak Republic,FEB2022,February 2022,2022,2,February,Natural gas,235.037823,10,1840.82358
170235,Slovenia,FEB2022,February 2022,2022,2,February,Hydro,189.883561,1,3352.4004
170274,Spain,FEB2022,February 2022,2022,2,February,Electricity supplied,21185.781942,17,263897.746342
170314,Switzerland,FEB2022,February 2022,2022,2,February,Oil,1.789409,9,20.578204
170375,United States,FEB2022,February 2022,2022,2,February,Final consumption,317431.959458,20,4076077.537899
170427,Austria,MAR2022,March 2022,2022,3,March,Combustible renewables,408.38869,11,4506.873494
170590,Costa Rica,MAR2022,March 2022,2022,3,March,Non-renewables,59.215498,23,94.205109
170593,Costa Rica,MAR2022,March 2022,2022,3,March,Low carbon,989.508087,26,12419.44864
170665,Denmark,MAR2022,March 2022,2022,3,March,Electricity supplied,3083.432027,17,34786.58092
170689,Estonia,MAR2022,March 2022,2022,3,March,Final consumption,645.754243,20,6859.222386
170698,Finland,MAR2022,March 2022,2022,3,March,Wind,1211.112384,2,11897.217579
170716,Finland,MAR2022,March 2022,2022,3,March,Non-renewables,2925.919445,23,31239.668031
170747,France,MAR2022,March 2022,2022,3,March,Fossil fuels,5829.393359,27,55124.28124
